virus_tax_id,tax_id,superkingdom,class,order,family,subfamily,genus,species,no rank,,,,
1213422,9668,Eukaryota,Mammalia,Carnivora,Mustelidae,Mustelinae,Mustela,Mustela putorius,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1394142,9669,Eukaryota,Mammalia,Carnivora,Mustelidae,Mustelinae,Mustela,Mustela putorius,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
2069324,4608,Eukaryota,Liliopsida,Poales,Poaceae,Pooideae,Festuca,Festuca pratensis,root;Poodae;Poeae Chloroplast Group 2 (Poeae type);Tracheophyta;Spermatophyta;Magnoliopsida;Euphyllophyta;cellular organisms;BOP clade;Embryophyta;commelinids;Mesangiospermae,,,,
2069325,4608,Eukaryota,Liliopsida,Poales,Poaceae,Pooideae,Festuca,Festuca pratensis,root;Poodae;Poeae Chloroplast Group 2 (Poeae type);Tracheophyta;Spermatophyta;Magnoliopsida;Euphyllophyta;cellular organisms;BOP clade;Embryophyta;commelinids;Mesangiospermae,,,,
1692249,626341,Eukaryota,Malacostraca,Decapoda,Ocypodidae,Gelasiminae,Tubuca,Tubuca arcuata,root;Opisthokonta;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Eubrachyura;Thoracotremata;cellular organisms,,,,
1034096,3493,Eukaryota,NA,Rosales,Moraceae,NA,Ficus,NA,root;rosids;Magnoliopsida;Spermatophyta;Tracheophyta;Euphyllophyta;eudicotyledons;cellular organisms;Gunneridae;Pentapetalae;Mesangiospermae;Embryophyta;fabids,,,,
1034096,319808,Eukaryota,Gastropoda,Littorinimorpha,Ficidae,NA,Ficus,NA,root;Opisthokonta;Protostomia;Lophotrochozoa;Eumetazoa;cellular organisms;Bilateria,,,,
882768,3494,Eukaryota,NA,Rosales,Moraceae,NA,Ficus,Ficus carica,root;rosids;Magnoliopsida;Spermatophyta;Tracheophyta;Euphyllophyta;eudicotyledons;cellular organisms;Gunneridae;Pentapetalae;Mesangiospermae;Embryophyta;fabids,,,,
548908,3494,Eukaryota,NA,Rosales,Moraceae,NA,Ficus,Ficus carica,root;rosids;Magnoliopsida;Spermatophyta;Tracheophyta;Euphyllophyta;eudicotyledons;cellular organisms;Gunneridae;Pentapetalae;Mesangiospermae;Embryophyta;fabids,,,,
1980427,3493,Eukaryota,NA,Rosales,Moraceae,NA,Ficus,NA,root;rosids;Magnoliopsida;Spermatophyta;Tracheophyta;Euphyllophyta;eudicotyledons;cellular organisms;Gunneridae;Pentapetalae;Mesangiospermae;Embryophyta;fabids,,,,
1980427,3494,Eukaryota,NA,Rosales,Moraceae,NA,Ficus,Ficus carica,root;rosids;Magnoliopsida;Spermatophyta;Tracheophyta;Euphyllophyta;eudicotyledons;cellular organisms;Gunneridae;Pentapetalae;Mesangiospermae;Embryophyta;fabids,,,,
10649,46031,Eukaryota,NA,Lamiales,Scrophulariaceae,NA,Scrophularia,Scrophularia californica,root;Pentapetalae;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;Magnoliopsida;Euphyllophyta;asterids;cellular organisms;lamiids;Embryophyta;Mesangiospermae,,,,
77698,4546,Eukaryota,Liliopsida,Poales,Poaceae,Panicoideae,Saccharum,NA,root;Andropogonodae;Tracheophyta;Spermatophyta;PACMAD clade;Magnoliopsida;Euphyllophyta;cellular organisms;Embryophyta;commelinids;Mesangiospermae,,,,
77698,4547,Eukaryota,Liliopsida,Poales,Poaceae,Panicoideae,Saccharum,Saccharum officinarum,root;Andropogonodae;Tracheophyta;Spermatophyta;PACMAD clade;Magnoliopsida;Euphyllophyta;cellular organisms;Saccharum officinarum complex;Embryophyta;commelinids;Mesangiospermae,,,,
1408144,110941,Eukaryota,Mammalia,Chiroptera,Hipposideridae,NA,Hipposideros,Hipposideros commersoni,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
400122,30427,Eukaryota,Aves,Passeriformes,Fringillidae,Carduelinae,Haemorhous,Haemorhous mexicanus,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
400122,44316,Eukaryota,Aves,Passeriformes,Estrildidae,NA,Erythrura,Erythrura gouldiae,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
349564,176086,Eukaryota,Aves,Passeriformes,Fringillidae,Carduelinae,Pyrrhula,Pyrrhula pyrrhula,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
353765,10090,Eukaryota,Mammalia,Rodentia,Muridae,Murinae,Mus,Mus musculus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Eumetazoa;Gnathostomata;Deuterostomia;Boreoeutheria;cellular organisms,,,,
2293280,2293280,Viruses,NA,NA,NA,NA,NA,Fire ant associated circular virus 1,root;Crucivirus;unclassified viruses;unclassified ssDNA viruses;unclassified DNA viruses,,,,
1574287,7962,Eukaryota,Actinopteri,Cypriniformes,Cyprinidae,NA,Cyprinus,Cyprinus carpio,root;Opisthokonta;Osteoglossocephalai;Otophysi;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Gnathostomata;Deuterostomia;Clupeocephala;cellular organisms,,,,
2059380,9031,Eukaryota,Aves,Galliformes,Phasianidae,Phasianinae,Gallus,Gallus gallus,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
2059380,704175,Eukaryota,Aves,Phoenicopteriformes,Phoenicopteridae,NA,Phoenicoparrus,Phoenicoparrus minor,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
568090,38945,Eukaryota,Agaricomycetes,Agaricales,Physalacriaceae,NA,Flammulina,Flammulina velutipes,root;Opisthokonta;cellular organisms,,,,
1972612,329109,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Culiseta,Culiseta melanura,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
11093,7159,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Aedes,Aedes aegypti,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
1231621,8839,Eukaryota,Aves,Anseriformes,Anatidae,Anatinae,Anas,Anas platyrhynchos,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archelosauria;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
294631,239,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium sp.,root;unclassified Flavobacterium;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1792272,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814279,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1792273,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1325731,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
908819,996,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium columnare,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1033977,996,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium columnare,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1792274,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814280,237,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,NA,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814280,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814281,237,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,NA,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814281,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814282,237,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,NA,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814282,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814283,237,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,NA,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814283,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814284,237,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,NA,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814284,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1740108,237,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,NA,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1740108,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814285,237,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,NA,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814285,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814286,237,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,NA,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814286,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814287,237,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,NA,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814287,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814288,237,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,NA,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1814288,96345,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium psychrophilum,root;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
1458858,239,Bacteria,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,Flavobacterium,Flavobacterium sp.,root;unclassified Flavobacterium;FCB group;cellular organisms;Bacteroidetes/Chlorobi group,,,,
45220,530178,Eukaryota,Mammalia,Rodentia,Cricetidae,Sigmodontinae,Nephelomys,Nephelomys albigularis,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
45220,530180,Eukaryota,Mammalia,Rodentia,Cricetidae,Sigmodontinae,Sooretamys,Sooretamys angouya,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12287,4513,Eukaryota,Liliopsida,Poales,Poaceae,Pooideae,Hordeum,Hordeum vulgare,root;Triticodae;Tracheophyta;Spermatophyta;Magnoliopsida;Euphyllophyta;cellular organisms;BOP clade;Embryophyta;commelinids;Mesangiospermae,,,,
12287,4932,Eukaryota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,NA,Saccharomyces,Saccharomyces cerevisiae,root;saccharomyceta;Opisthokonta;cellular organisms,,,,
12287,7137,Eukaryota,Insecta,Lepidoptera,Pyralidae,Galleriinae,Galleria,Galleria mellonella,root;Opisthokonta;Dicondylia;Ecdysozoa;cellular organisms;Protostomia;Pancrustacea;Mandibulata;Bilateria;Ditrysia;Panarthropoda;Eumetazoa;Obtectomera,,,,
12287,50579,Eukaryota,Insecta,Coleoptera,Scarabaeidae,Melolonthinae,Costelytra,Costelytra zealandica,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;cellular organisms,,,,
2293284,7147,Eukaryota,Insecta,Diptera,NA,NA,NA,NA,root;Opisthokonta;Mandibulata;Protostomia;Dicondylia;Ecdysozoa;Panarthropoda;Eumetazoa;Pancrustacea;cellular organisms;Bilateria,,,,
2293285,7147,Eukaryota,Insecta,Diptera,NA,NA,NA,NA,root;Opisthokonta;Mandibulata;Protostomia;Dicondylia;Ecdysozoa;Panarthropoda;Eumetazoa;Pancrustacea;cellular organisms;Bilateria,,,,
2293286,7147,Eukaryota,Insecta,Diptera,NA,NA,NA,NA,root;Opisthokonta;Mandibulata;Protostomia;Dicondylia;Ecdysozoa;Panarthropoda;Eumetazoa;Pancrustacea;cellular organisms;Bilateria,,,,
2293287,7147,Eukaryota,Insecta,Diptera,NA,NA,NA,NA,root;Opisthokonta;Mandibulata;Protostomia;Dicondylia;Ecdysozoa;Panarthropoda;Eumetazoa;Pancrustacea;cellular organisms;Bilateria,,,,
12111,9913,Eukaryota,Mammalia,NA,Bovidae,Bovinae,Bos,Bos taurus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
110195,9913,Eukaryota,Mammalia,NA,Bovidae,Bovinae,Bos,Bos taurus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
110195,10141,Eukaryota,Mammalia,Rodentia,Caviidae,NA,Cavia,Cavia porcellus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12116,10029,Eukaryota,Mammalia,Rodentia,Cricetidae,Cricetinae,Cricetulus,Cricetulus griseus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12118,10036,Eukaryota,Mammalia,Rodentia,Cricetidae,Cricetinae,Mesocricetus,Mesocricetus auratus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12122,9823,Eukaryota,Mammalia,NA,Suidae,NA,Sus,Sus scrofa,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms;Cetartiodactyla,,,,
35292,9823,Eukaryota,Mammalia,NA,Suidae,NA,Sus,Sus scrofa,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms;Cetartiodactyla,,,,
12123,9940,Eukaryota,Mammalia,NA,Bovidae,Caprinae,Ovis,Ovis aries,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12121,9363,Eukaryota,Mammalia,Eulipotyphla,Erinaceidae,NA,NA,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12121,9785,Eukaryota,Mammalia,Proboscidea,Elephantidae,NA,Loxodonta,Loxodonta africana,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
12121,9823,Eukaryota,Mammalia,NA,Suidae,NA,Sus,Sus scrofa,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms;Cetartiodactyla,,,,
12121,9850,Eukaryota,Mammalia,NA,Cervidae,NA,NA,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12121,9913,Eukaryota,Mammalia,NA,Bovidae,Bovinae,Bos,Bos taurus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12121,9925,Eukaryota,Mammalia,NA,Bovidae,Caprinae,Capra,Capra hircus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Teleostomi;Cetartiodactyla;Bilateria;Vertebrata;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12121,9940,Eukaryota,Mammalia,NA,Bovidae,Caprinae,Ovis,Ovis aries,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12121,10116,Eukaryota,Mammalia,Rodentia,Muridae,Murinae,Rattus,Rattus norvegicus,root;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Opisthokonta;Eumetazoa;Gnathostomata;Deuterostomia;Boreoeutheria;cellular organisms,,,,
46290,10026,Eukaryota,Mammalia,Rodentia,Cricetidae,Cricetinae,NA,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
46291,9940,Eukaryota,Mammalia,NA,Bovidae,Caprinae,Ovis,Ovis aries,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
46292,10026,Eukaryota,Mammalia,Rodentia,Cricetidae,Cricetinae,NA,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
46292,10141,Eukaryota,Mammalia,Rodentia,Caviidae,NA,Cavia,Cavia porcellus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
290057,9823,Eukaryota,Mammalia,NA,Suidae,NA,Sus,Sus scrofa,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms;Cetartiodactyla,,,,
290057,10026,Eukaryota,Mammalia,Rodentia,Cricetidae,Cricetinae,NA,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
461287,9940,Eukaryota,Mammalia,NA,Bovidae,Caprinae,Ovis,Ovis aries,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
461292,9913,Eukaryota,Mammalia,NA,Bovidae,Bovinae,Bos,Bos taurus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
461288,9940,Eukaryota,Mammalia,NA,Bovidae,Caprinae,Ovis,Ovis aries,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
461293,9913,Eukaryota,Mammalia,NA,Bovidae,Bovinae,Bos,Bos taurus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
461295,9913,Eukaryota,Mammalia,NA,Bovidae,Bovinae,Bos,Bos taurus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
461296,9940,Eukaryota,Mammalia,NA,Bovidae,Caprinae,Ovis,Ovis aries,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
461289,9913,Eukaryota,Mammalia,NA,Bovidae,Bovinae,Bos,Bos taurus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
