Order,Family,Genus,Species,Genome Composition
Unassigned,Pleolipoviridae,Alphapleolipovirus,Halorubrum virus HRPV1,dsDNA; ssDNA
Unassigned,Pleolipoviridae,Alphapleolipovirus,Halorubrum virus HRPV2,dsDNA; ssDNA
Unassigned,Pleolipoviridae,Alphapleolipovirus,Halorubrum virus HRPV6,dsDNA; ssDNA
Unassigned,Pleolipoviridae,Betapleolipovirus,Halogeometricum virus HGPV1,dsDNA
Unassigned,Pleolipoviridae,Betapleolipovirus,Halorubrum virus HRPV3,dsDNA
Unassigned,Pleolipoviridae,Gammapleolipovirus,Haloarcula virus His2,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Apanteles crassicornis bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Apanteles fumiferanae bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Ascogaster argentifrons bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Ascogaster quadridentata bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Cardiochiles nigriceps bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Chelonus altitudinis bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Chelonus blackburni bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Chelonus inanitus bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Chelonus insularis bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Chelonus near curvimaculatus bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Chelonus texanus bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Cotesia congregata bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Cotesia flavipes bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Cotesia glomerata bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Cotesia hyphantriae bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Cotesia kariyai bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Cotesia marginiventris bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Cotesia melanoscela bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Cotesia rubecula bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Cotesia schaeferi bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Diolcogaster facetosa bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Glyptapanteles flavicoxis bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Glyptapanteles indiensis bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Glyptapanteles liparidis bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Hypomicrogaster canadensis bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Hypomicrogaster ectdytolophae bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Microplitis croceipes bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Microplitis demolitor bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Phanerotoma flavitestacea bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Pholetesor ornigis bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Protapanteles paleacritae bracovirus,dsDNA
Unassigned,Polydnaviridae,Bracovirus,Tranosema rostrale bracovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Campoletis aprilis ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Campoletis flavicincta ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Campoletis sonorensis ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Casinaria arjuna ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Casinaria forcipata ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Casinaria infesta ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Diadegma acronyctae ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Diadegma interruptum ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Diadegma terebrans ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Enytus montanus ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Eriborus terebrans ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Glypta fumiferanae ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Hyposoter annulipes ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Hyposoter exiguae ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Hyposoter fugitivus ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Hyposoter lymantriae ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Hyposoter pilosulus ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Hyposoter rivalis ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Olesicampe benefactor ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Olesicampe geniculatae ichnovirus,dsDNA
Unassigned,Polydnaviridae,Ichnovirus,Synetaeris tenuifemur ichnovirus,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Acerodon celebensis polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Artibeus planirostris polyomavirus 2,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Artibeus planirostris polyomavirus 3,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Ateles paniscus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Cardioderma cor polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Carollia perspicillata polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Chlorocebus pygerythrus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Chlorocebus pygerythrus polyomavirus 3,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Dobsonia moluccensis polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Eidolon helvum polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Gorilla gorilla polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Human polyomavirus 5,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Human polyomavirus 8,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Human polyomavirus 9,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Human polyomavirus 12,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Human polyomavirus 13,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Macaca fascicularis polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Mesocricetus auratus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Molossus molossus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Mus musculus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Otomops martiensseni polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Otomops martiensseni polyomavirus 2,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Pan troglodytes polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Pan troglodytes polyomavirus 2,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Pan troglodytes polyomavirus 3,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Pan troglodytes polyomavirus 4,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Pan troglodytes polyomavirus 5,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Pan troglodytes polyomavirus 6,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Pan troglodytes polyomavirus 7,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Papio cynocephalus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Piliocolobus badius polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Piliocolobus rufomitratus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Pongo abelii polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Pongo pygmaeus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Procyon lotor polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Pteropus vampyrus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Rattus norvegicus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Alphapolyomavirus,Sturnira lilium polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Acerodon celebensis polyomavirus 2,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Artibeus planirostris polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Cebus albifrons polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Cercopithecus erythrotis polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Chlorocebus pygerythrus polyomavirus 2,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Desmodus rotundus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Dobsonia moluccensis polyomavirus 2,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Dobsonia moluccensis polyomavirus 3,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Equus caballus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Human polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Human polyomavirus 2,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Human polyomavirus 3,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Human polyomavirus 4,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Leptonychotes weddellii polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Loxodonta africana polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Macaca mulatta polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Mastomys natalensis polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Meles meles polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Microtus arvalis polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Miniopterus africanus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Mus musculus polyomavirus 2,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Myodes glareolus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Myotis lucifugus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Pan troglodytes polyomavirus 8,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Papio cynocephalus polyomavirus 2,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Pteronotus davyi polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Pteronotus parnellii polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Rattus norvegicus polyomavirus 2,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Saimiri boliviensis polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Saimiri sciureus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Vicugna pacos polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Betapolyomavirus,Zalophus californianus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Deltapolyomavirus,Human polyomavirus 6,dsDNA
Unassigned,Polyomaviridae,Deltapolyomavirus,Human polyomavirus 7,dsDNA
Unassigned,Polyomaviridae,Deltapolyomavirus,Human polyomavirus 10,dsDNA
Unassigned,Polyomaviridae,Deltapolyomavirus,Human polyomavirus 11,dsDNA
Unassigned,Polyomaviridae,Gammapolyomavirus,Anser anser polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Gammapolyomavirus,Aves polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Gammapolyomavirus,Corvus monedula polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Gammapolyomavirus,Cracticus torquatus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Gammapolyomavirus,Erythrura gouldiae polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Gammapolyomavirus,Lonchura maja polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Gammapolyomavirus,Pygoscelis adeliae polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Gammapolyomavirus,Pyrrhula pyrrhula polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Gammapolyomavirus,Serinus canaria polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Unassigned,Bos taurus polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Unassigned,Centropristis striata polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Unassigned,Delphinus delphis polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Unassigned,Rhynchobatus djiddensis polyomavirus 1,dsDNA
Unassigned,Polyomaviridae,Unassigned,Trematomus pennellii polyomavirus 1,dsDNA
Unassigned,Portogloboviridae,Alphaportoglobovirus,Sulfolobus alphaportoglobovirus 1,dsDNA
Unassigned,Pospiviroidae,Apscaviroid,Apple dimple fruit viroid,Viroid
Unassigned,Pospiviroidae,Apscaviroid,Apple scar skin viroid,Viroid
Unassigned,Pospiviroidae,Apscaviroid,Australian grapevine viroid,Viroid
Unassigned,Pospiviroidae,Apscaviroid,Citrus bent leaf viroid,Viroid
Unassigned,Pospiviroidae,Apscaviroid,Citrus dwarfing viroid,Viroid
Unassigned,Pospiviroidae,Apscaviroid,Citrus viroid V,Viroid
Unassigned,Pospiviroidae,Apscaviroid,Citrus viroid VI,Viroid
Unassigned,Pospiviroidae,Apscaviroid,Grapevine yellow speckle viroid 1,Viroid
Unassigned,Pospiviroidae,Apscaviroid,Grapevine yellow speckle viroid 2,Viroid
Unassigned,Pospiviroidae,Apscaviroid,Pear blister canker viroid,Viroid
Unassigned,Pospiviroidae,Cocadviroid,Citrus bark cracking viroid,Viroid
Unassigned,Pospiviroidae,Cocadviroid,Coconut cadang-cadang viroid,Viroid
Unassigned,Pospiviroidae,Cocadviroid,Coconut tinangaja viroid,Viroid
Unassigned,Pospiviroidae,Cocadviroid,Hop latent viroid,Viroid
Unassigned,Pospiviroidae,Coleviroid,Coleus blumei viroid 1,Viroid
Unassigned,Pospiviroidae,Coleviroid,Coleus blumei viroid 2,Viroid
Unassigned,Pospiviroidae,Coleviroid,Coleus blumei viroid 3,Viroid
Unassigned,Pospiviroidae,Hostuviroid,Dahlia latent viroid,Viroid
Unassigned,Pospiviroidae,Hostuviroid,Hop stunt viroid,Viroid
Unassigned,Pospiviroidae,Pospiviroid,Chrysanthemum stunt viroid,Viroid
Unassigned,Pospiviroidae,Pospiviroid,Citrus exocortis viroid,Viroid
Unassigned,Pospiviroidae,Pospiviroid,Columnea latent viroid,Viroid
Unassigned,Pospiviroidae,Pospiviroid,Iresine viroid 1,Viroid
Unassigned,Pospiviroidae,Pospiviroid,Pepper chat fruit viroid,Viroid
Unassigned,Pospiviroidae,Pospiviroid,Potato spindle tuber viroid,Viroid
Unassigned,Pospiviroidae,Pospiviroid,Tomato apical stunt viroid,Viroid
Unassigned,Pospiviroidae,Pospiviroid,Tomato chlorotic dwarf viroid,Viroid
Unassigned,Pospiviroidae,Pospiviroid,Tomato planta macho viroid,Viroid
Unassigned,Potyviridae,Bevemovirus,Bellflower veinal mottle virus,ssRNA(+)
Unassigned,Potyviridae,Brambyvirus,Blackberry virus Y,ssRNA(+)
Unassigned,Potyviridae,Bymovirus,Barley mild mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Bymovirus,Barley yellow mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Bymovirus,Oat mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Bymovirus,Rice necrosis mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Bymovirus,Wheat spindle streak mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Bymovirus,Wheat yellow mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Ipomovirus,Cassava brown streak virus,ssRNA(+)
Unassigned,Potyviridae,Ipomovirus,Coccinia mottle virus,ssRNA(+)
Unassigned,Potyviridae,Ipomovirus,Cucumber vein yellowing virus,ssRNA(+)
Unassigned,Potyviridae,Ipomovirus,Squash vein yellowing virus,ssRNA(+)
Unassigned,Potyviridae,Ipomovirus,Sweet potato mild mottle virus,ssRNA(+)
Unassigned,Potyviridae,Ipomovirus,Tomato mild mottle virus,ssRNA(+)
Unassigned,Potyviridae,Ipomovirus,Ugandan cassava brown streak virus,ssRNA(+)
Unassigned,Potyviridae,Macluravirus,Alpinia mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Macluravirus,Artichoke latent virus,ssRNA(+)
Unassigned,Potyviridae,Macluravirus,Broad-leafed dock virus A,ssRNA(+)
Unassigned,Potyviridae,Macluravirus,Cardamom mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Macluravirus,Chinese yam necrotic mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Macluravirus,Maclura mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Macluravirus,Narcissus latent virus,ssRNA(+)
Unassigned,Potyviridae,Macluravirus,Yam chlorotic mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Poacevirus,Caladenia virus A,ssRNA(+)
Unassigned,Potyviridae,Poacevirus,Sugarcane streak mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Poacevirus,Triticum mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Algerian watermelon mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Alstroemeria mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Alternanthera mild mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Amaranthus leaf mottle virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Amazon lily mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Angelica virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Apium virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Araujia mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Arracacha mottle virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Asparagus virus 1,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Banana bract mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Barbacena virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Basella rugose mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Bean common mosaic necrosis virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Bean common mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Bean yellow mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Beet mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Bidens mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Bidens mottle virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Blue squill virus A,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Brugmansia mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Brugmansia suaveolens mottle virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Butterfly flower mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Calanthe mild mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Calla lily latent virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Callistephus mottle virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Canna yellow streak virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Carnation vein mottle virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Carrot thin leaf virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Carrot virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Catharanthus mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Celery mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Ceratobium mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Chilli ringspot virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Chilli veinal mottle virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Chinese artichoke mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Clitoria virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Clover yellow vein virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Cocksfoot streak virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Colombian datura virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Commelina mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Cowpea aphid-borne mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Cypripedium virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Cyrtanthus elatus virus A,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Daphne mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Daphne virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Dasheen mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Datura shoestring virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Diuris virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Donkey orchid virus A,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,East Asian Passiflora virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Endive necrotic mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Euphorbia ringspot virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Freesia mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Fritillary virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Gloriosa stripe mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Habenaria mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Hardenbergia mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Henbane mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Hibbertia virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Hippeastrum mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Hyacinth mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Impatiens flower break virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Iris fulva mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Iris mild mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Iris severe mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Japanese yam mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Jasmine virus T,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Johnsongrass mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Kalanchoe mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Keunjorong mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Konjac mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Leek yellow stripe virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Lettuce Italian necrotic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Lettuce mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Lily mottle virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Lupinus mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Lycoris mild mottle virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Maize dwarf mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Malva vein clearing virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Meadow saffron breaking virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Moroccan watermelon mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Narcissus degeneration virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Narcissus late season yellows virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Narcissus yellow stripe virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Nerine yellow stripe virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Nothoscordum mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Onion yellow dwarf virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Ornithogalum mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Ornithogalum virus 2,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Ornithogalum virus 3,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Panax virus Y,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Papaya leaf distortion mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Papaya ringspot virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Parsnip mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Passiflora chlorosis virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Passion fruit woodiness virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Pea seed-borne mosaic virus,ssRNA(+)
Unassigned,Potyviridae,Potyvirus,Peanut mottle virus,ssRNA(+)
